id,name,description,url,stars,language,num_forks,open_issues
164140756,Files,Building best file manager Windows,https://api.github.com/repos/files-community/Files,30891,C#,2095,386
161012019,jellyfin,Free Software Media System,https://api.github.com/repos/jellyfin/jellyfin,28035,C#,2595,535
13428264,ShareX,ShareX free open source program lets capture record area screen share single press key allows uploading images text types files supported destinations choose,https://api.github.com/repos/ShareX/ShareX,26780,C#,3072,516
120231691,Ryujinx,Experimental Nintendo Switch Emulator written C,https://api.github.com/repos/Ryujinx/Ryujinx,26374,C#,2503,772
198071756,RevokeMsgPatcher,trollface hex editor WeChatQQTIM PCQQTIM,https://api.github.com/repos/huiyadanli/RevokeMsgPatcher,25085,C#,3096,52
70104825,eShopOnContainers,Crossplatform NET sample microservices container based application runs Linux Windows macOS Powered NET 7 Docker Containers Azure Kubernetes Services Supports Visual Studio VS Mac CLI based environments Docker CLI dotnet CLI VS Code code editor Moved httpsgithubcomdotneteShop,https://api.github.com/repos/dotnet-architecture/eShopOnContainers,24607,C#,10546,71
14964475,Avalonia,Develop Desktop Embedded Mobile WebAssembly apps C XAML popular NET Foundation community project,https://api.github.com/repos/AvaloniaUI/Avalonia,22938,C#,2050,1326
11620669,CodeHub,CodeHub iOS application written Xamarin,https://api.github.com/repos/CodeHubApp/CodeHub,22917,C#,677,237
69662720,WaveFunctionCollapse,Bitmap tilemap generation single example help ideas quantum mechanics,https://api.github.com/repos/mxgmn/WaveFunctionCollapse,22450,C#,1274,3
64713769,ScreenToGif,ScreenToGif allows record selected area screen edit save gif video,https://api.github.com/repos/NickeManarin/ScreenToGif,22122,C#,2132,255
262395224,maui,NET MAUI NET Multiplatform App UI framework building native device applications spanning mobile tablet desktop,https://api.github.com/repos/dotnet/maui,21263,C#,1577,3351
411493648,DevToys,Swiss Army knife developers,https://api.github.com/repos/veler/DevToys,20792,C#,1149,176
1327739,ILSpy,NET Decompiler support PDB generation ReadyToRun Metadata crossplatform,https://api.github.com/repos/icsharpcode/ILSpy,19641,C#,3266,205
54086969,awesomedotnetcore,honeybee collection awesome NET core libraries tools frameworks software,https://api.github.com/repos/thangchung/awesome-dotnet-core,18878,C#,2844,154
29078997,roslyn,Roslyn NET compiler provides C Visual Basic languages rich code analysis APIs,https://api.github.com/repos/dotnet/roslyn,18264,C#,4037,8941
324473895,downkyi,downkyi8KHDR,https://api.github.com/repos/leiurayer/downkyi,17658,C#,2033,563
321682465,SteamTools,Watt Toolkit Steam,https://api.github.com/repos/BeyondDimension/SteamTools,17286,C#,1082,742
1613345,Dapper,Dapper simple object mapper Net,https://api.github.com/repos/DapperLib/Dapper,16882,C#,3676,464
607289185,semantickernel,Integrate cuttingedge LLM technology quickly easily apps,https://api.github.com/repos/microsoft/semantic-kernel,16652,C#,2457,549
102904613,mlagents,Unity Machine Learning Agents Toolkit MLAgents opensource project enables games simulations serve environments training intelligent agents deep reinforcement learning imitation learning,https://api.github.com/repos/Unity-Technologies/ml-agents,15992,C#,4053,49
88064357,QuickLook,Bring macOS Quick Look feature Windows,https://api.github.com/repos/QL-Win/QuickLook,15781,C#,1058,423
193681686,netch,simple proxy client,https://api.github.com/repos/netchx/netch,15699,C#,2655,10
213460285,CleanArchitecture,Clean Architecture Solution Template ASPNET Core,https://api.github.com/repos/jasontaylordev/CleanArchitecture,14993,C#,3259,37
30474266,MaterialDesignInXamlToolkit,Googles Material Design XAML WPF C VBNet,https://api.github.com/repos/MaterialDesignInXAML/MaterialDesignInXamlToolkit,14373,C#,3397,174
69673033,CleanArchitecture,Clean Architecture Solution Template starting point Clean Architecture ASPNET Core,https://api.github.com/repos/ardalis/CleanArchitecture,14330,C#,2531,50
165548191,PEASSng,PEASS Privilege Escalation Awesome Scripts SUITE colors,https://api.github.com/repos/carlospolop/PEASS-ng,14284,C#,2932,20
46755185,server,core infrastructure backend API database Docker etc,https://api.github.com/repos/bitwarden/server,13930,C#,1203,175
959908,OpenRA,Open Source realtime strategy game engine early Westwood games Command Conquer Red Alert written C SDL OpenGL Runs Windows Linux BSD Mac OS X,https://api.github.com/repos/OpenRA/OpenRA,13862,C#,2650,1544
22456440,osu,rhythm click away,https://api.github.com/repos/ppy/osu,13765,C#,2079,1303
210716005,runtime,NET crossplatform runtime cloud mobile desktop IoT apps,https://api.github.com/repos/dotnet/runtime,13600,C#,4440,8876
135050219,CMWTATDigitalEdition,CloudMoe Windows 1011 Activation Toolkit digital license best open source Win 1011 activator GitHub GitHub Win10Win11,https://api.github.com/repos/TGSAN/CMWTAT_Digital_Edition,13348,C#,1807,24
201188122,lively,Free opensource software allows users set animated desktop wallpapers screensavers powered WinUI 3,https://api.github.com/repos/rocksdanister/lively,13309,C#,1015,284
16157746,efcore,EF Core modern objectdatabase mapper NET supports LINQ queries change tracking updates schema migrations,https://api.github.com/repos/dotnet/efcore,13126,C#,3079,1983
182095352,Nm3u8DLCLI,NET m3u8 downloader m3u8HLSdashAES128CBC English Supported,https://api.github.com/repos/nilaoda/N_m3u8DL-CLI,13098,C#,2073,248
9864166,Polly,Polly NET resilience transientfaulthandling library allows developers express policies Retry Circuit Breaker Timeout Bulkhead Isolation Fallback fluent threadsafe manner version 601 Polly targets NET Standard 11 20,https://api.github.com/repos/App-vNext/Polly,12754,C#,1131,11
28239455,AspNetCoreDocs,Documentation ASPNET Core,https://api.github.com/repos/dotnet/AspNetCore.Docs,12200,C#,25546,486
64753043,AssetStudio,AssetStudio tool exploring extracting exporting assets assetbundles,https://api.github.com/repos/Perfare/AssetStudio,12163,C#,2384,185
75505125,abp,Open Source Web Application Framework ASPNET Core Offers opinionated architecture build enterprise software solutions best practices NET ASPNET Core platforms Provides fundamental infrastructure productionready startup templates application modules UI themes tooling guides documentation,https://api.github.com/repos/abpframework/abp,11981,C#,3292,515
12201538,aspnetboilerplate,ASPNET Boilerplate Web Application Framework,https://api.github.com/repos/aspnetboilerplate/aspnetboilerplate,11450,C#,3773,164
103370157,optimizer,finest Windows Optimizer,https://api.github.com/repos/hellzerg/optimizer,10974,C#,770,7
500093,winsw,wrapper executable run executable Windows service permissive license,https://api.github.com/repos/winsw/winsw,10879,C#,1488,210
791611,mono,Mono open source ECMA CLI C NET implementation,https://api.github.com/repos/mono/mono,10754,C#,3876,2263
334515155,basiccomputergames,updated version classic Basic Computer Games book wellwritten examples variety common MEMORY SAFE SCRIPTING programming languages httpscodinghorrorgithubiobasiccomputergames,https://api.github.com/repos/coding-horror/basic-computer-games,10720,C#,1329,18
75990888,csharplang,official repo design C programming language,https://api.github.com/repos/dotnet/csharplang,10687,C#,1069,473
1579990,MonoGame,framework creating powerful crossplatform games,https://api.github.com/repos/MonoGame/MonoGame,10581,C#,2821,778
45195614,Jackett,API Support favorite torrent trackers,https://api.github.com/repos/Jackett/Jackett,10476,C#,1224,202
3476845,NewtonsoftJson,JsonNET popular highperformance JSON framework NET,https://api.github.com/repos/JamesNK/Newtonsoft.Json,10420,C#,3265,751
17369361,MediatR,Simple unambitious mediator implementation NET,https://api.github.com/repos/jbogard/MediatR,10377,C#,1113,13
44897462,ArchiSteamFarm,C application primary purpose farming Steam cards multiple accounts simultaneously,https://api.github.com/repos/JustArchiNET/ArchiSteamFarm,10315,C#,1082,4
203892454,modularmonolithwithddd,Modular Monolith application DomainDriven Design approach,https://api.github.com/repos/kgrzybek/modular-monolith-with-ddd,9880,C#,1532,54
326826023,QuestPDF,QuestPDF modern opensource NET library PDF document generation Offering comprehensive layout engine powered concise discoverable C Fluent API Easily generate PDF reports invoices exports etc,https://api.github.com/repos/QuestPDF/QuestPDF,9878,C#,503,203
22636263,duplicati,Store securely encrypted backups cloud,https://api.github.com/repos/duplicati/duplicati,9858,C#,856,902
12191244,BenchmarkDotNet,Powerful NET library benchmarking,https://api.github.com/repos/dotnet/BenchmarkDotNet,9819,C#,945,222
28232663,orleans,Cloud Native application framework NET,https://api.github.com/repos/dotnet/orleans,9692,C#,2025,480
28647218,choco,Chocolatey package manager Windows,https://api.github.com/repos/chocolatey/choco,9677,C#,910,789
83380995,eShopOnWeb,Sample ASPNET Core 80 reference application powered Microsoft demonstrating layered application architecture monolithic deployment model Download eBook PDF docs folder,https://api.github.com/repos/dotnet-architecture/eShopOnWeb,9671,C#,5030,18
505380,AutoMapper,conventionbased objectobject mapper NET,https://api.github.com/repos/AutoMapper/AutoMapper,9666,C#,1742,0
304230333,ContextMenuManager,Windows,https://api.github.com/repos/BluePointLilac/ContextMenuManager,9643,C#,526,85
2465723,Sonarr,Smart PVR newsgroup bittorrent users,https://api.github.com/repos/Sonarr/Sonarr,9639,C#,1205,113
1135454,CefSharp,NET WPF Windows Forms bindings Chromium Embedded Framework,https://api.github.com/repos/cefsharp/CefSharp,9570,C#,2930,52
374228,RestSharp,Simple REST HTTP API Client NET,https://api.github.com/repos/restsharp/RestSharp,9364,C#,2336,42
41589439,Captura,Capture Screen Audio Cursor Mouse Clicks Keystrokes,https://api.github.com/repos/MathewSachin/Captura,9194,C#,1764,120
46652227,IdentityServer4,OpenID Connect OAuth 20 Framework ASPNET Core,https://api.github.com/repos/IdentityServer/IdentityServer4,9150,C#,3994,0
118322286,FluentTerminal,Terminal Emulator based UWP web technologies,https://api.github.com/repos/felixse/FluentTerminal,9078,C#,456,248
2584777,MahAppsMetro,framework allows developers cobble better UI WPF applications minimal effort,https://api.github.com/repos/MahApps/MahApps.Metro,9046,C#,2458,93
2087064,SignalR,Incredibly simple realtime web NET,https://api.github.com/repos/SignalR/SignalR,9040,C#,2298,40
113807330,TerminalGui,Cross Platform Terminal UI toolkit NET,https://api.github.com/repos/gui-cs/Terminal.Gui,8930,C#,667,170
4542716,nixpkgs,Nix Packages collection NixOS,https://api.github.com/repos/NixOS/nixpkgs,14419,Nix,11680,13116
78938149,homemanager,Manage user environment Nix maintainerrycee,https://api.github.com/repos/nix-community/home-manager,5400,Nix,1503,628
555988330,devenv,Fast Declarative Reproducible Composable Developer Environments,https://api.github.com/repos/cachix/devenv,2855,Nix,215,287
71055474,nixdarwin,nix modules darwin,https://api.github.com/repos/LnL7/nix-darwin,2058,Nix,358,226
261367423,nixosconfig,NixOS configurations,https://api.github.com/repos/mitchellh/nixos-config,1661,Nix,168,8
439118950,nixstarterconfigs,Simple documented config templates help started NixOS homemanager flakes boilerplate need,https://api.github.com/repos/Misterio77/nix-starter-configs,1525,Nix,82,15
8497338,dotfiles,hey whats going,https://api.github.com/repos/hlissner/dotfiles,1415,Nix,102,8
51292491,nixoshardware,collection NixOS modules covering hardware quirks,https://api.github.com/repos/NixOS/nixos-hardware,1390,Nix,473,74
211264092,nixdirenv,fast persistent usenixuseflake implementation direnv maintainerMic92 bbenne10,https://api.github.com/repos/nix-community/nix-direnv,1281,Nix,95,8
131399100,nixosgenerators,Collection image builders maintainerLassulus,https://api.github.com/repos/nix-community/nixos-generators,1268,Nix,121,69
226584170,NixOSWSL,NixOS WSL2 maintainernzbr,https://api.github.com/repos/nix-community/NixOS-WSL,1218,Nix,91,31
657465612,nixosandflakesbook,hammerandwrench heart Want know NixOS Flakes detail Looking beginnerfriendly tutorial youve come right place NixOS Flakes,https://api.github.com/repos/ryan4yin/nixos-and-flakes-book,1155,Nix,53,2
77855199,haskellnix,Nix Haskell production,https://api.github.com/repos/Gabriella439/haskell-nix,1119,Nix,119,28
291897139,agenix,ageencrypted secrets NixOS Home manager,https://api.github.com/repos/ryantm/agenix,1092,Nix,90,57
168824926,disko,Declarative disk partitioning formatting nix maintainerLassulus,https://api.github.com/repos/nix-community/disko,1022,Nix,120,74
285092401,devshell,project developer environments,https://api.github.com/repos/numtide/devshell,1007,Nix,80,70
221324180,digga,flake utility library craft shell home hosts environments,https://api.github.com/repos/divnix/digga,973,Nix,115,36
335469407,pianotrans,Simple GUI ByteDances Piano Transcription Pedals,https://api.github.com/repos/azuwis/pianotrans,925,Nix,116,0
503528235,athenanix,Athena OS NixOSbased distro focused Cybersecurity Learn practice enjoy hacking tool,https://api.github.com/repos/Athena-OS/athena-nix,923,Nix,71,18
254872371,flakeutils,Pure Nix flake utility functions maintainerzimbatm,https://api.github.com/repos/numtide/flake-utils,915,Nix,72,20
174202140,nixondroid,Nixenabled environment Android device maintainerst184256Gerschtli,https://api.github.com/repos/nix-community/nix-on-droid,912,Nix,56,80
379762392,microvmnix,NixOS MicroVMs,https://api.github.com/repos/astro/microvm.nix,862,Nix,62,28
325421844,nixvim,Configure Neovim Nix maintainerpta2002 traxys GaetanLepage,https://api.github.com/repos/nix-community/nixvim,808,Nix,130,41
402816765,dream2nix,Simplified nix packaging programming language ecosystems maintainerDavHau,https://api.github.com/repos/nix-community/dream2nix,785,Nix,115,170
269449884,impermanence,Modules help handle persistent state systems ephemeral root storage maintainertalyz,https://api.github.com/repos/nix-community/impermanence,768,Nix,56,43
200123415,nix1p,page introduction Nix language,https://api.github.com/repos/tazjin/nix-1p,739,Nix,22,7
214714219,simpletwitter,barebones Twitter clone implemented single file,https://api.github.com/repos/Gabriella439/simple-twitter,718,Nix,33,0
21312973,hnix,Haskell reimplementation Nix expression language,https://api.github.com/repos/haskell-nix/hnix,717,Nix,116,142
30125141,reflexplatform,curated package set set tools let build Haskell packages run variety platforms reflexplatform built nix package manager,https://api.github.com/repos/reflex-frp/reflex-platform,707,Nix,164,47
420004805,nixosconfig,Nix configuration MacOS NixOS starter templates stepbystep guides,https://api.github.com/repos/dustinlyons/nixos-config,704,Nix,44,8
60321165,notos,operating system generator based NixOS given config outputs small 47 MB readonly squashfs runitbased operating system support iPXE signed boot,https://api.github.com/repos/cleverca22/not-os,699,Nix,36,11
242821299,nixconfig,spaceinvader NixOS configuration,https://api.github.com/repos/gvolpe/nix-config,687,Nix,68,2
448456146,crane,Nix library building cargo projects build twice thanks incremental artifact caching,https://api.github.com/repos/ipetkov/crane,675,Nix,60,22
325973252,rustoverlay,Pure reproducible nix overlay binary distributed rust toolchains,https://api.github.com/repos/oxalica/rust-overlay,672,Nix,40,10
192372472,poetry2nix,Convert poetry projects nix automagically maintaineradisbladis,https://api.github.com/repos/nix-community/poetry2nix,663,Nix,351,142
336990093,nixportable,Nix Static Permissionless Installationfree Preconfigured,https://api.github.com/repos/DavHau/nix-portable,650,Nix,23,30
438066095,nixosapplesilicon,Resources install NixOS bare metal Apple Silicon Macs,https://api.github.com/repos/tpwrules/nixos-apple-silicon,619,Nix,59,20
191750015,naersk,Build Rust projects Nix configuration code generation IFD sandbox friendly maintainerAxelSilverdew,https://api.github.com/repos/nix-community/naersk,611,Nix,80,47
452466924,alejandra,Uncompromising Nix Code Formatter,https://api.github.com/repos/kamadorueda/alejandra,575,Nix,34,51
162268840,jupyenv,Declarative reproducible Jupyter environments powered Nix,https://api.github.com/repos/tweag/jupyenv,569,Nix,121,76
42525362,dappsys,Composable building blocks Ethereum contracts,https://api.github.com/repos/dapphub/dappsys,568,Nix,113,15
61151418,nixbundle,Bundle Nix derivations run,https://api.github.com/repos/matthewbauer/nix-bundle,566,Nix,45,53
103743611,nixGL,wrapper tool nix OpenGL application maintainerguibou,https://api.github.com/repos/nix-community/nixGL,555,Nix,64,62
512942885,devtemplates,Dev environments numerous languages based Nix flakes maintainerlucperkins,https://api.github.com/repos/the-nix-way/dev-templates,551,Nix,54,8
192943429,robotnix,Build Android AOSP Nix maintainerdanielfullmerAtemu,https://api.github.com/repos/nix-community/robotnix,535,Nix,56,52
381217913,nixconfig,Personal nixos homemanager configurations,https://api.github.com/repos/Misterio77/nix-config,532,Nix,38,11
162159170,arion,Run dockercompose help NixNixOS,https://api.github.com/repos/hercules-ci/arion,530,Nix,44,80
127972398,nixosshell,Spawns lightweight nixos vms shell,https://api.github.com/repos/Mic92/nixos-shell,521,Nix,33,11
421747669,flakeparts,Simplify Nix Flakes module system,https://api.github.com/repos/hercules-ci/flake-parts,519,Nix,32,47
130384443,haskellnix,Alternative Haskell Infrastructure Nixpkgs,https://api.github.com/repos/input-output-hk/haskell.nix,513,Nix,230,189
323381043,stylix,Systemwide colorscheming typography NixOS,https://api.github.com/repos/danth/stylix,512,Nix,58,68
323142553,dotfiles,NixOS system config HomeManager user config,https://api.github.com/repos/fufexan/dotfiles,509,Nix,31,0
394063679,NixOSGuide,NixOS Guide Learn immutable Nix Operating System declarative Nix Expression Language,https://api.github.com/repos/mikeroyal/NixOS-Guide,507,Nix,12,1
326285915,fenix,Rust toolchains rustanalyzer nightly Nix maintainerfigsoda,https://api.github.com/repos/nix-community/fenix,506,Nix,35,20
600535287,flake,Nix flake AI projects,https://api.github.com/repos/nixified-ai/flake,498,Nix,50,33
519420513,crystal,nix dotfiles chilly people,https://api.github.com/repos/chadcat7/crystal,481,Nix,14,4
455680411,nixosconfig,Personal Nix NixOS NixDarwin System Configuration Flake,https://api.github.com/repos/MatthiasBenaets/nixos-config,480,Nix,55,0
61329173,nixpkgsmozilla,Mozilla overlay Nixpkgs,https://api.github.com/repos/mozilla/nixpkgs-mozilla,480,Nix,134,59
24204033,node2nix,Generate Nix expressions build NPM packages,https://api.github.com/repos/svanderburg/node2nix,474,Nix,96,119
277568940,gettingstarteddevenvtemplate,Based nixdev tutorials repository template started Nix,https://api.github.com/repos/nix-dot-dev/getting-started-devenv-template,467,Nix,28,5
511742452,meltedflakes,presonal NixOS configNew config httpsgithubcomRuixirebirthflakes,https://api.github.com/repos/Ruixi-rebirth/melted-flakes,452,Nix,37,8
354689732,TowBoot,opinionated distribution UBoot httpsmatrixtoTowBootmatrixorgviamatrixorg,https://api.github.com/repos/Tow-Boot/Tow-Boot,449,Nix,123,131
163399343,emacsoverlay,Bleeding edge emacs overlay maintaineradisbladis,https://api.github.com/repos/nix-community/emacs-overlay,442,Nix,160,22
154420124,nixpkgswayland,Automated prebuilt packages Wayland swaywlroots tools NixOS maintainerscolemickens Artturin,https://api.github.com/repos/nix-community/nixpkgs-wayland,441,Nix,45,42
622702308,BotGeneratorBot,ultimate bot generator bot prompt Use prompt create powerful ChatGPT bots imagine,https://api.github.com/repos/ruvnet/Bot-Generator-Bot,440,Nix,88,2
160699139,nixbitcoin,collection Nix packages NixOS modules easily installing fullfeatured Bitcoin nodes emphasis security,https://api.github.com/repos/fort-nix/nix-bitcoin,427,Nix,97,35
347380169,flakeutilsplus,Use Nix flakes fluff,https://api.github.com/repos/gytis-ivaskevicius/flake-utils-plus,418,Nix,42,10
203426070,nixshorts,collection short notes Nix immediately needed users,https://api.github.com/repos/justinwoo/nix-shorts,411,Nix,22,2
285483895,dotfiles,NixOS dotfiles,https://api.github.com/repos/Mic92/dotfiles,411,Nix,33,1
566505214,yuki,Yuki Snowflake snowflake,https://api.github.com/repos/rxyhn/yuki,409,Nix,26,0
202728276,precommithooksnix,Seamless integration httpsprecommitcom git hooks Nix,https://api.github.com/repos/cachix/pre-commit-hooks.nix,406,Nix,120,52
698405642,NixThePlanet,Run macOS Windows single Nix command simple nixosModules,https://api.github.com/repos/MatthewCroughan/NixThePlanet,404,Nix,3,7
28358928,musnix,Realtime audio NixOS,https://api.github.com/repos/musnix/musnix,394,Nix,54,10
276564920,system,Declarative system configurations nixOS nixdarwin homemanager,https://api.github.com/repos/kclejeune/system,385,Nix,46,0
631333073,nixconfig,ryan4yins nix configNixOSmacOS homemanager i3hyprland neovimemacs agenix,https://api.github.com/repos/ryan4yin/nix-config,384,Nix,24,0
291137,ohmyzsh,delightful communitydriven 2200 contributors framework managing zsh configuration Includes 300 optional plugins rails git macOS hub docker homebrew node php python etc 140 themes spice morning autoupdate tool makes easy latest updates community,https://api.github.com/repos/ohmyzsh/ohmyzsh,166635,Shell,25837,475
943149,d3,Bring data life SVG Canvas HTML barchartchartwithupwardstrendtada,https://api.github.com/repos/d3/d3,107208,Shell,23392,15
15204860,paperswelove,Papers computer science community read discuss,https://api.github.com/repos/papers-we-love/papers-we-love,81597,Shell,5940,18
612230,nvm,Node Version Manager POSIXcompliant bash script manage multiple active nodejs versions,https://api.github.com/repos/nvm-sh/nvm,73685,Shell,7773,406
596115135,node,required run Base node,https://api.github.com/repos/base-org/node,66356,Shell,2476,14
243950408,HowToCook,Programmers guide cook home Simplified Chinese,https://api.github.com/repos/Anduin2017/HowToCook,58735,Shell,8168,368
20619036,pihole,black hole Internet advertisements,https://api.github.com/repos/pi-hole/pi-hole,46014,Shell,2635,55
228016443,leetcodemaster,LeetCode 20060w50CJavaPythonGoJavaScript,https://api.github.com/repos/youngyangyang04/leetcode-master,45123,Shell,10627,152
172378503,powerlevel10k,Zsh theme,https://api.github.com/repos/romkatv/powerlevel10k,41389,Shell,2052,39
137147386,purebashbible,collection pure bash alternatives external processes,https://api.github.com/repos/dylanaraps/pure-bash-bible,35569,Shell,3266,62
48610662,acmesh,pure Unix shell script implementing ACME client protocol,https://api.github.com/repos/acmesh-official/acme.sh,35370,Shell,4713,1130
63266213,ogaws,Amazon Web Services practical guide,https://api.github.com/repos/open-guides/og-aws,35073,Shell,3859,156
269336148,DockerOSX,Run macOS VM Docker Run near native OSXKVM Docker X11 Forwarding CICD OS X Security Research Docker mac Containers,https://api.github.com/repos/sickcodes/Docker-OSX,34289,Shell,1719,324
2329766,dotfiles,wrench files including macos sensible hacker defaults macOS,https://api.github.com/repos/mathiasbynens/dotfiles,29612,Shell,8823,185
13886476,zshautosuggestions,Fishlike autosuggestions zsh,https://api.github.com/repos/zsh-users/zsh-autosuggestions,28861,Shell,1852,152
61929586,programmerjobblacklist,seenoevil,https://api.github.com/repos/shengxinjing/programmer-job-blacklist,28403,Shell,1896,159
481366,gitflow,Git extensions provide highlevel repository operations Vincent Driessens branching model,https://api.github.com/repos/nvie/gitflow,26442,Shell,2730,318
10567197,dokku,dockerpowered PaaS helps build manage lifecycle applications,https://api.github.com/repos/dokku/dokku,25669,Shell,1858,25
118858739,hackerlaws,Laws Theories Principles Patterns developers find useful hackerlaws,https://api.github.com/repos/dwmkerr/hacker-laws,25404,Shell,1541,139
7240954,fonts,Patched fonts Powerline users,https://api.github.com/repos/powerline/fonts,25185,Shell,3301,180
441903012,90DaysOfDevOps,repository document journey learning DevOps began process January 1 2022 plan continue March 31 dedicating hour day including weekends gaining foundational understanding aspects DevOps 90day intensive study period 2022 2023 inc,https://api.github.com/repos/MichaelCade/90DaysOfDevOps,24777,Shell,6001,15
49217007,setupipsecvpn,Scripts build IPsec VPN server IPsecL2TP Cisco IPsec IKEv2,https://api.github.com/repos/hwdsl2/setup-ipsec-vpn,23552,Shell,6197,0
18044526,streisand,Streisand sets new server running choice WireGuard OpenConnect OpenSSH OpenVPN Shadowsocks sslh Stunnel Tor bridge generates custom instructions services end run given HTML file instructions shared friends family members fellow activists,https://api.github.com/repos/StreisandEffect/streisand,23089,Shell,2050,238
144590939,vscodium,binary releases VS Code MS brandingtelemetrylicensing,https://api.github.com/repos/VSCodium/vscodium,23000,Shell,985,120
111205328,v2ray,V2Ray,https://api.github.com/repos/233boy/v2ray,22028,Shell,15664,136
53133861,config,AppsCLIsconfigs use macOSiOS Fish Karabiner Cursor,https://api.github.com/repos/nikitavoloboev/config,20192,Shell,868,0
48795298,neofetch,commandline system information tool written bash 32,https://api.github.com/repos/dylanaraps/neofetch,19826,Shell,1455,471
683892956,ChatDev,Create Customized Software Natural Language Idea LLMpowered MultiAgent Collaboration,https://api.github.com/repos/OpenBMB/ChatDev,19759,Shell,2465,28
27291507,asdf,Extendable version manager support Ruby Nodejs Elixir Erlang,https://api.github.com/repos/asdf-vm/asdf,19701,Shell,781,167
18442377,dotfiles,Default configuration Le Wagons students,https://api.github.com/repos/lewagon/dotfiles,19629,Shell,24078,3
50726688,spaceshipprompt,rocketstar Minimalistic powerful extremely customizable Zsh prompt,https://api.github.com/repos/spaceship-prompt/spaceship-prompt,18926,Shell,981,129
1197428,zshsyntaxhighlighting,Fish shell like syntax highlighting Zsh,https://api.github.com/repos/zsh-users/zsh-syntax-highlighting,18580,Shell,1324,183
1223029,n,Node version management,https://api.github.com/repos/tj/n,18307,Shell,757,4
10054176,openvpninstall,OpenVPN road warrior installer Ubuntu Debian AlmaLinux Rocky Linux CentOS Fedora,https://api.github.com/repos/Nyr/openvpn-install,18094,Shell,4787,8
817345,gitextras,GIT utilities repo summary repl changelog population author commit percentages,https://api.github.com/repos/tj/git-extras,16604,Shell,1246,106
26827696,dockerelk,Elastic stack ELK powered Docker Compose,https://api.github.com/repos/deviantony/docker-elk,16278,Shell,6568,8
33428461,interviewpython,Python,https://api.github.com/repos/taizilongxu/interview_python,16097,Shell,5564,36
37829238,Hack,typeface designed source code,https://api.github.com/repos/source-foundry/Hack,16086,Shell,633,125
236571,z,z jump,https://api.github.com/repos/rupa/z,15904,Shell,1224,101
2139017,rbenv,Manage apps Ruby environment,https://api.github.com/repos/rbenv/rbenv,15610,Shell,1444,16
44315167,awesomekubernetes,curated list awesome kubernetes sources shiptada,https://api.github.com/repos/ramitsurana/awesome-kubernetes,14548,Shell,2275,10
38342221,graphqlspec,GraphQL query language execution engine tied backend service,https://api.github.com/repos/graphql/graphql-spec,14184,Shell,1212,212
24878875,awesomezshplugins,collection ZSH frameworks plugins themes tutorials,https://api.github.com/repos/unixorn/awesome-zsh-plugins,14059,Shell,533,5
957012,bashit,community Bash framework,https://api.github.com/repos/Bash-it/bash-it,13922,Shell,2349,86
1173522,prezto,configuration framework Zsh,https://api.github.com/repos/sorin-ionescu/prezto,13722,Shell,4504,185
34275045,kaldi,kaldiasrkaldi official location Kaldi project,https://api.github.com/repos/kaldi-asr/kaldi,13494,Shell,5283,235
30003816,powerlevel9k,Powerlevel9k tool building beautiful highly functional CLI customized P9k substantial impact CLI UX legacy continued P10k,https://api.github.com/repos/Powerlevel9k/powerlevel9k,13442,Shell,969,169
182644013,macOSSimpleKVM,Tools set quick macOS VM QEMU accelerated KVM,https://api.github.com/repos/foxlet/macOS-Simple-KVM,13422,Shell,1191,363
156108442,macosvirtualbox,Pushbutton installer macOS Catalina Mojave High Sierra guests Virtualbox x86 CPUs Windows Linux macOS,https://api.github.com/repos/myspaghetti/macos-virtualbox,13413,Shell,1134,9
167966270,nginxadminshandbook,improve NGINX performance security important things,https://api.github.com/repos/trimstray/nginx-admins-handbook,13323,Shell,1073,2
38832942,awesomecliapps,curated list command line apps,https://api.github.com/repos/agarrharr/awesome-cli-apps,13220,Shell,840,61
22938893,distributions,NodeSource Nodejs Binary Distributions,https://api.github.com/repos/nodesource/distributions,13029,Shell,3163,17
33037215,dockermailserver,Productionready fullstack simple mail server SMTP IMAP LDAP Antispam Antivirus etc running inside container,https://api.github.com/repos/docker-mailserver/docker-mailserver,12797,Shell,1708,66
5890857,pure,Pretty minimal fast ZSH prompt,https://api.github.com/repos/sindresorhus/pure,12635,Shell,974,30
68380413,awesomeraspberrypi,curated list awesome Raspberry Pi tools projects images resources,https://api.github.com/repos/thibmaek/awesome-raspberry-pi,12369,Shell,993,2
165164444,nsfwdatascraper,Collection scripts aggregate image data purposes training NSFW Image Classifier,https://api.github.com/repos/alex000kim/nsfw_data_scraper,12106,Shell,2890,6
65280705,haoelgithubio,description,https://api.github.com/repos/haoel/haoel.github.io,12097,Shell,1916,158
219897009,v2rayagent,XrayTuichysteria2singbox,https://api.github.com/repos/mack-a/v2ray-agent,11973,Shell,4367,10
37346186,termuxpackages,package build system Termux,https://api.github.com/repos/termux/termux-packages,11835,Shell,2944,583
39160150,gitsecrets,Prevents committing secrets credentials git repositories,https://api.github.com/repos/awslabs/git-secrets,11829,Shell,1181,111
80627278,terminalsaresexy,curated list Terminal frameworks plugins resources CLI lovers,https://api.github.com/repos/k4m4/terminals-are-sexy,11801,Shell,630,111
146190027,fancyss,fancyss project providing tools GFW asuswrtmerlin based router,https://api.github.com/repos/hq450/fancyss,11694,Shell,3174,133
